type,geometry.type,geometry.coordinates,properties.id_station,properties.denominazione,properties.rete,properties.interesse_rete,properties.tipologia_di_stazione,properties.tipologia_di_area,properties.comune,properties.provincia,properties.paese,properties.paese_esteso,properties.inquinante_misurato,properties.valore_inquinante_misurato,properties.limite,properties.superamenti,properties.unita_misura,properties.indice_qualita,properties.data_di_misurazione,properties.responsabile_dato,properties.punto_di_contatto,properties.sorgente,properties.version,properties.marker-color,properties.name
Feature,Point,"[18.192856, 40.163963]",113,Galatina-Colacem,RRQA,PUBBLICO,Industriale,Rurale,Galatina,Lecce,IT,Italy,PM2.5,,25.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Galatina-Colacem
Feature,Point,"[18.192856, 40.163963]",113,Galatina-Colacem,RRQA,PUBBLICO,Industriale,Rurale,Galatina,Lecce,IT,Italy,SO2,,350.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Galatina-Colacem
Feature,Point,"[17.964478, 40.418526]",28,Guagnano - Villa Baldassarri,RRQA,PUBBLICO,Fondo,Suburbana,Guagnano,Lecce,IT,Italy,NO2,,200.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Guagnano - Villa Baldassarri
Feature,Point,"[17.964478, 40.418526]",28,Guagnano - Villa Baldassarri,RRQA,PUBBLICO,Fondo,Suburbana,Guagnano,Lecce,IT,Italy,PM10,,50.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Guagnano - Villa Baldassarri
Feature,Point,"[18.116386, 40.459698]",29,Lecce - Cerrate,RRQA,PUBBLICO,Fondo,Rurale,Lecce,Lecce,IT,Italy,NO2,,200.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Lecce - Cerrate
Feature,Point,"[18.116386, 40.459698]",29,Lecce - Cerrate,RRQA,PUBBLICO,Fondo,Rurale,Lecce,Lecce,IT,Italy,O3,,180.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Lecce - Cerrate
Feature,Point,"[18.116386, 40.459698]",29,Lecce - Cerrate,RRQA,PUBBLICO,Fondo,Rurale,Lecce,Lecce,IT,Italy,PM10,,50.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Lecce - Cerrate
Feature,Point,"[18.116386, 40.459698]",29,Lecce - Cerrate,RRQA,PUBBLICO,Fondo,Rurale,Lecce,Lecce,IT,Italy,PM2.5,,25.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Lecce - Cerrate
Feature,Point,"[18.174328, 40.364456]",47,Lecce - Garigliano,RRQA,PUBBLICO,Traffico,Urbana,Lecce,Lecce,IT,Italy,C6H6,,5.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Lecce - Garigliano
Feature,Point,"[18.174328, 40.364456]",47,Lecce - Garigliano,RRQA,PUBBLICO,Traffico,Urbana,Lecce,Lecce,IT,Italy,CO,,10.0,0,mg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Lecce - Garigliano
Feature,Point,"[18.174328, 40.364456]",47,Lecce - Garigliano,RRQA,PUBBLICO,Traffico,Urbana,Lecce,Lecce,IT,Italy,NO2,,200.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Lecce - Garigliano
Feature,Point,"[18.174328, 40.364456]",47,Lecce - Garigliano,RRQA,PUBBLICO,Traffico,Urbana,Lecce,Lecce,IT,Italy,PM10,,50.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Lecce - Garigliano
Feature,Point,"[18.174328, 40.364456]",47,Lecce - Garigliano,RRQA,PUBBLICO,Traffico,Urbana,Lecce,Lecce,IT,Italy,PM2.5,,25.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Lecce - Garigliano
Feature,Point,"[18.176666, 40.351944]",62,Lecce - Libertini,RRQA,PUBBLICO,Traffico,Urbana,Lecce,Lecce,IT,Italy,C6H6,,5.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Lecce - Libertini
Feature,Point,"[18.176666, 40.351944]",62,Lecce - Libertini,RRQA,PUBBLICO,Traffico,Urbana,Lecce,Lecce,IT,Italy,CO,,10.0,0,mg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Lecce - Libertini
Feature,Point,"[18.176666, 40.351944]",62,Lecce - Libertini,RRQA,PUBBLICO,Traffico,Urbana,Lecce,Lecce,IT,Italy,NO2,,200.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Lecce - Libertini
Feature,Point,"[18.176666, 40.351944]",62,Lecce - Libertini,RRQA,PUBBLICO,Traffico,Urbana,Lecce,Lecce,IT,Italy,PM10,,50.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Lecce - Libertini
Feature,Point,"[18.176666, 40.351944]",62,Lecce - Libertini,RRQA,PUBBLICO,Traffico,Urbana,Lecce,Lecce,IT,Italy,PM2.5,,25.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Lecce - Libertini
Feature,Point,"[18.294098, 40.123634]",49,Maglie,RRQA,PUBBLICO,Traffico,Suburbana,Maglie,Lecce,IT,Italy,CO,,10.0,0,mg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Maglie
Feature,Point,"[18.294098, 40.123634]",49,Maglie,RRQA,PUBBLICO,Traffico,Suburbana,Maglie,Lecce,IT,Italy,NO2,,200.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Maglie
Feature,Point,"[18.294098, 40.123634]",49,Maglie,RRQA,PUBBLICO,Traffico,Suburbana,Maglie,Lecce,IT,Italy,O3,,180.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Maglie
Feature,Point,"[18.294098, 40.123634]",49,Maglie,RRQA,PUBBLICO,Traffico,Suburbana,Maglie,Lecce,IT,Italy,PM10,,50.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Maglie
Feature,Point,"[18.294098, 40.123634]",49,Maglie,RRQA,PUBBLICO,Traffico,Suburbana,Maglie,Lecce,IT,Italy,PM2.5,,25.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Maglie
Feature,Point,"[18.294098, 40.123634]",49,Maglie,RRQA,PUBBLICO,Traffico,Suburbana,Maglie,Lecce,IT,Italy,SO2,,350.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Maglie
Feature,Point,"[18.120834, 40.41194]",95,Surbo - Croce ,RRQA,PUBBLICO,Industriale,Rurale,Surbo,Lecce,IT,Italy,NO2,,200.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Surbo - Croce 
Feature,Point,"[18.120834, 40.41194]",95,Surbo - Croce ,RRQA,PUBBLICO,Industriale,Rurale,Surbo,Lecce,IT,Italy,PM10,,50.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Surbo - Croce 
Feature,Point,"[18.120834, 40.41194]",95,Surbo - Croce ,RRQA,PUBBLICO,Industriale,Rurale,Surbo,Lecce,IT,Italy,SO2,,350.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Surbo - Croce 
Feature,Point,"[17.42388, 40.537777]",41,Grottaglie,RRQA,PUBBLICO,Fondo,Suburbana,Grottaglie,Taranto,IT,Italy,NO2,,200.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Grottaglie
Feature,Point,"[17.42388, 40.537777]",41,Grottaglie,RRQA,PUBBLICO,Fondo,Suburbana,Grottaglie,Taranto,IT,Italy,O3,,180.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Grottaglie
Feature,Point,"[17.42388, 40.537777]",41,Grottaglie,RRQA,PUBBLICO,Fondo,Suburbana,Grottaglie,Taranto,IT,Italy,PM10,,50.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Grottaglie
Feature,Point,"[17.33194, 40.700825]",42,Martina Franca,RRQA,PUBBLICO,Traffico,Urbana,Martina Franca,Taranto,IT,Italy,C6H6,,5.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Martina Franca
Feature,Point,"[17.33194, 40.700825]",42,Martina Franca,RRQA,PUBBLICO,Traffico,Urbana,Martina Franca,Taranto,IT,Italy,NO2,,200.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Martina Franca
Feature,Point,"[17.33194, 40.700825]",42,Martina Franca,RRQA,PUBBLICO,Traffico,Urbana,Martina Franca,Taranto,IT,Italy,PM10,,50.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Martina Franca
Feature,Point,"[17.11669, 40.59376]",75,Massafra,RRQA,PUBBLICO,Industriale,Urbana,Massafra,Taranto,IT,Italy,C6H6,,5.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Massafra
Feature,Point,"[17.11669, 40.59376]",75,Massafra,RRQA,PUBBLICO,Industriale,Urbana,Massafra,Taranto,IT,Italy,NO2,,200.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Massafra
Feature,Point,"[17.11669, 40.59376]",75,Massafra,RRQA,PUBBLICO,Industriale,Urbana,Massafra,Taranto,IT,Italy,PM10,,50.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Massafra
Feature,Point,"[17.11669, 40.59376]",75,Massafra,RRQA,PUBBLICO,Industriale,Urbana,Massafra,Taranto,IT,Italy,SO2,,350.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Massafra
Feature,Point,"[17.203325, 40.5625]",18,Statte - Sorgenti,RRQA,PUBBLICO,industriale,suburbana,Statte,Taranto,IT,Italy,CO,,10.0,0,mg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Statte - Sorgenti
Feature,Point,"[17.203325, 40.5625]",18,Statte - Sorgenti,RRQA,PUBBLICO,industriale,suburbana,Statte,Taranto,IT,Italy,H2S,,,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Statte - Sorgenti
Feature,Point,"[17.203325, 40.5625]",18,Statte - Sorgenti,RRQA,PUBBLICO,industriale,suburbana,Statte,Taranto,IT,Italy,IPA,,,0,ng/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Statte - Sorgenti
Feature,Point,"[17.203325, 40.5625]",18,Statte - Sorgenti,RRQA,PUBBLICO,industriale,suburbana,Statte,Taranto,IT,Italy,NO2,,200.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Statte - Sorgenti
Feature,Point,"[17.203325, 40.5625]",18,Statte - Sorgenti,RRQA,PUBBLICO,industriale,suburbana,Statte,Taranto,IT,Italy,PM10,,50.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Statte - Sorgenti
Feature,Point,"[17.203325, 40.5625]",18,Statte - Sorgenti,RRQA,PUBBLICO,industriale,suburbana,Statte,Taranto,IT,Italy,SO2,,350.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Statte - Sorgenti
Feature,Point,"[17.17361, 40.52611]",40,Statte - Wind,RRQA,PUBBLICO,Industriale,Rurale,Statte,Taranto,IT,Italy,NO2,,200.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Statte - Wind
Feature,Point,"[17.17361, 40.52611]",40,Statte - Wind,RRQA,PUBBLICO,Industriale,Rurale,Statte,Taranto,IT,Italy,PM10,,50.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Statte - Wind
Feature,Point,"[17.17361, 40.52611]",40,Statte - Wind,RRQA,PUBBLICO,Industriale,Rurale,Statte,Taranto,IT,Italy,SO2,,350.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Statte - Wind
Feature,Point,"[17.263601, 40.460552]",22,Taranto - Alto Adige,RRQA,PUBBLICO,,,Taranto,Taranto,IT,Italy,C6H6,,5.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Taranto - Alto Adige
Feature,Point,"[17.263601, 40.460552]",22,Taranto - Alto Adige,RRQA,PUBBLICO,,,Taranto,Taranto,IT,Italy,CO,,10.0,0,mg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Taranto - Alto Adige
Feature,Point,"[17.263601, 40.460552]",22,Taranto - Alto Adige,RRQA,PUBBLICO,,,Taranto,Taranto,IT,Italy,IPA,,,0,ng/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Taranto - Alto Adige
Feature,Point,"[17.263601, 40.460552]",22,Taranto - Alto Adige,RRQA,PUBBLICO,,,Taranto,Taranto,IT,Italy,NO2,,200.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Taranto - Alto Adige
Feature,Point,"[17.263601, 40.460552]",22,Taranto - Alto Adige,RRQA,PUBBLICO,,,Taranto,Taranto,IT,Italy,PM10,,50.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Taranto - Alto Adige
Feature,Point,"[17.263601, 40.460552]",22,Taranto - Alto Adige,RRQA,PUBBLICO,,,Taranto,Taranto,IT,Italy,PM2.5,,25.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Taranto - Alto Adige
Feature,Point,"[17.263601, 40.460552]",22,Taranto - Alto Adige,RRQA,PUBBLICO,,,Taranto,Taranto,IT,Italy,SO2,,350.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Taranto - Alto Adige
Feature,Point,"[17.233047, 40.494442]",19,Taranto - Archimede,RRQA,PUBBLICO,,,Taranto,Taranto,IT,Italy,CO,,10.0,0,mg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Taranto - Archimede
Feature,Point,"[17.233047, 40.494442]",19,Taranto - Archimede,RRQA,PUBBLICO,,,Taranto,Taranto,IT,Italy,H2S,,,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Taranto - Archimede
Feature,Point,"[17.233047, 40.494442]",19,Taranto - Archimede,RRQA,PUBBLICO,,,Taranto,Taranto,IT,Italy,NO2,,200.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Taranto - Archimede
Feature,Point,"[17.233047, 40.494442]",19,Taranto - Archimede,RRQA,PUBBLICO,,,Taranto,Taranto,IT,Italy,PM10,,50.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Taranto - Archimede
Feature,Point,"[17.233047, 40.494442]",19,Taranto - Archimede,RRQA,PUBBLICO,,,Taranto,Taranto,IT,Italy,PM2.5,,25.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Taranto - Archimede
Feature,Point,"[17.233047, 40.494442]",19,Taranto - Archimede,RRQA,PUBBLICO,,,Taranto,Taranto,IT,Italy,SO2,,350.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Taranto - Archimede
Feature,Point,"[17.253416, 40.520935]",37,Taranto - CISI,RRQA,PUBBLICO,Industriale,Rurale,Taranto,Taranto,IT,Italy,C6H6,,5.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Taranto - CISI
Feature,Point,"[17.253416, 40.520935]",37,Taranto - CISI,RRQA,PUBBLICO,Industriale,Rurale,Taranto,Taranto,IT,Italy,CO,,10.0,0,mg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Taranto - CISI
Feature,Point,"[17.253416, 40.520935]",37,Taranto - CISI,RRQA,PUBBLICO,Industriale,Rurale,Taranto,Taranto,IT,Italy,H2S,,,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Taranto - CISI
Feature,Point,"[17.253416, 40.520935]",37,Taranto - CISI,RRQA,PUBBLICO,Industriale,Rurale,Taranto,Taranto,IT,Italy,IPA,,,0,ng/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Taranto - CISI
Feature,Point,"[17.253416, 40.520935]",37,Taranto - CISI,RRQA,PUBBLICO,Industriale,Rurale,Taranto,Taranto,IT,Italy,NO2,,200.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Taranto - CISI
Feature,Point,"[17.253416, 40.520935]",37,Taranto - CISI,RRQA,PUBBLICO,Industriale,Rurale,Taranto,Taranto,IT,Italy,PM10,,50.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Taranto - CISI
Feature,Point,"[17.253416, 40.520935]",37,Taranto - CISI,RRQA,PUBBLICO,Industriale,Rurale,Taranto,Taranto,IT,Italy,PM2.5,,25.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Taranto - CISI
Feature,Point,"[17.253416, 40.520935]",37,Taranto - CISI,RRQA,PUBBLICO,Industriale,Rurale,Taranto,Taranto,IT,Italy,SO2,,350.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Taranto - CISI
Feature,Point,"[17.225822, 40.48861]",20,Taranto - Machiavelli,RRQA,PUBBLICO,,,Taranto,Taranto,IT,Italy,C6H6,,5.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Taranto - Machiavelli
Feature,Point,"[17.225822, 40.48861]",20,Taranto - Machiavelli,RRQA,PUBBLICO,,,Taranto,Taranto,IT,Italy,CO,,10.0,0,mg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Taranto - Machiavelli
Feature,Point,"[17.225822, 40.48861]",20,Taranto - Machiavelli,RRQA,PUBBLICO,,,Taranto,Taranto,IT,Italy,IPA,,,0,ng/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Taranto - Machiavelli
Feature,Point,"[17.225822, 40.48861]",20,Taranto - Machiavelli,RRQA,PUBBLICO,,,Taranto,Taranto,IT,Italy,NO2,,200.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Taranto - Machiavelli
Feature,Point,"[17.225822, 40.48861]",20,Taranto - Machiavelli,RRQA,PUBBLICO,,,Taranto,Taranto,IT,Italy,PM10,,50.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Taranto - Machiavelli
Feature,Point,"[17.225822, 40.48861]",20,Taranto - Machiavelli,RRQA,PUBBLICO,,,Taranto,Taranto,IT,Italy,PM2.5,,25.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Taranto - Machiavelli
Feature,Point,"[17.225822, 40.48861]",20,Taranto - Machiavelli,RRQA,PUBBLICO,,,Taranto,Taranto,IT,Italy,SO2,,350.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Taranto - Machiavelli
Feature,Point,"[17.225271, 40.42333]",21,Taranto - San Vito,RRQA,PUBBLICO,,,Taranto,Taranto,IT,Italy,CO,,10.0,0,mg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Taranto - San Vito
Feature,Point,"[17.225271, 40.42333]",21,Taranto - San Vito,RRQA,PUBBLICO,,,Taranto,Taranto,IT,Italy,IPA,,,0,ng/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Taranto - San Vito
Feature,Point,"[17.225271, 40.42333]",21,Taranto - San Vito,RRQA,PUBBLICO,,,Taranto,Taranto,IT,Italy,NO2,,200.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Taranto - San Vito
Feature,Point,"[17.225271, 40.42333]",21,Taranto - San Vito,RRQA,PUBBLICO,,,Taranto,Taranto,IT,Italy,O3,,180.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Taranto - San Vito
Feature,Point,"[17.225271, 40.42333]",21,Taranto - San Vito,RRQA,PUBBLICO,,,Taranto,Taranto,IT,Italy,PM10,,50.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Taranto - San Vito
